name,rank,model,chain_i,chain_j,iLIS,iLIA,iLISA,ipSAE,actifpTM,LIS,cLIS,LIA,cLIA,ipTM,pLDDT_i,pLDDT_j,pLDDT,pTM,LIR_i,LIR_j,cLIR_i,cLIR_j,LIpLDDT_i,LIpLDDT_j,LIpLDDT,cLIpLDDT_i,cLIpLDDT_j,cLIpLDDT,len_i,len_j,LIR_indices_i,LIR_indices_j,cLIR_indices_i,cLIR_indices_j,structure_file
HSF1_HUMAN___PDCD5_HUMAN,4,5,A,B,0.0000,0.0,0.0,0.0000,0.1831,0.0000,0.0000,0.0,0.0,0.1700,41.2,66.8,46.1,0.250,0,0,0,0,,,,,,,529,125,,,,,HSF1_HUMAN___PDCD5_HUMAN_unrelaxed_rank_004_alphafold2_multimer_v3_model_5_seed_000.pdb
HSF1_HUMAN___PDCD5_HUMAN,5,4,A,B,0.0213,15.8,0.3,0.0000,0.3777,0.0241,0.0188,83.0,3.0,0.1600,38.1,67.7,43.8,0.240,40,4,3,2,87.2,34.5,82.4,84.3,34.8,64.5,529,125,"[16-18,21-28,34,37,43-44,46-47,49,51-60,67-69,72,76-79,99,101,103-104]",[120-123],"[17-18,72]","[120,122]",HSF1_HUMAN___PDCD5_HUMAN_unrelaxed_rank_005_alphafold2_multimer_v3_model_4_seed_000.pdb
HSF1_HUMAN___SHD_HUMAN,1,4,A,B,0.0502,99.0,5.0,0.0113,0.4535,0.0458,0.0550,280.0,35.0,0.2500,36.1,42.9,38.8,0.270,12,74,9,12,51.7,88.1,83.0,47.2,83.1,67.7,529,340,"[80-90,99]","[236-241,243-244,246-251,253,256-258,260-261,263-266,273-278,280,283-301,305-322,325-326,331-334]",[81-89],"[273,275,285-290,298,300-301,326]",HSF1_HUMAN___SHD_HUMAN_unrelaxed_rank_001_alphafold2_multimer_v3_model_4_seed_000.pdb
HSF1_HUMAN___SHD_HUMAN,2,3,A,B,0.0324,56.5,1.8,0.0000,0.4534,0.0284,0.0368,133.0,24.0,0.1900,36.9,41.7,38.8,0.260,36,45,11,9,75.6,85.1,80.9,56.5,69.9,62.5,529,340,"[18,22-27,34,36-37,46-47,49,52-53,56-57,60-61,65-67,69-72,74-76,80,84,89-93]","[184-185,239-241,247-251,261,263-265,275,277-280,284-290,296-298,309-312,314-317,319-320,323,330-334]","[67,70-71,74,80,84,89-93]","[184-185,277,280,285-288,323]",HSF1_HUMAN___SHD_HUMAN_unrelaxed_rank_002_alphafold2_multimer_v3_model_3_seed_000.pdb
HSF1_HUMAN___SHD_HUMAN,3,2,A,B,0.0285,25.6,0.7,0.0110,0.4645,0.0292,0.0279,219.0,3.0,0.1700,38.6,45.2,41.2,0.230,5,85,1,3,30.7,89.7,86.4,31.9,86.4,72.8,529,340,[297-301],"[233-235,237-263,265-269,271-275,277-293,296-300,306,308-323,329,331-335]",[300],"[269,286,288]",HSF1_HUMAN___SHD_HUMAN_unrelaxed_rank_003_alphafold2_multimer_v3_model_2_seed_000.pdb
HSF1_HUMAN___SHD_HUMAN,4,1,A,B,0.0000,0.0,0.0,0.0000,0.2841,0.0000,0.0000,0.0,0.0,0.1600,35.6,43.0,38.5,0.230,0,0,0,0,,,,,,,529,340,,,,,HSF1_HUMAN___SHD_HUMAN_unrelaxed_rank_004_alphafold2_multimer_v3_model_1_seed_000.pdb
HSF1_HUMAN___SHD_HUMAN,5,5,A,B,0.0000,0.0,0.0,0.0000,0.2635,0.0000,0.0000,0.0,0.0,0.1400,38.8,43.3,40.6,0.230,0,0,0,0,,,,,,,529,340,,,,,HSF1_HUMAN___SHD_HUMAN_unrelaxed_rank_005_alphafold2_multimer_v3_model_5_seed_000.pdb
HSF1_HUMAN___UBB_HUMAN,1,1,A,B,0.0000,0.0,0.0,0.0000,0.1668,0.0000,0.0000,0.0,0.0,0.1800,37.8,78.6,50.1,0.250,0,0,0,0,,,,,,,529,229,,,,,HSF1_HUMAN___UBB_HUMAN_unrelaxed_rank_001_alphafold2_multimer_v3_model_1_seed_000.pdb
HSF1_HUMAN___UBB_HUMAN,2,4,A,B,0.0000,0.0,0.0,0.0000,0.1908,0.0000,0.0000,0.0,0.0,0.1800,34.7,77.9,47.8,0.240,0,0,0,0,,,,,,,529,229,,,,,HSF1_HUMAN___UBB_HUMAN_unrelaxed_rank_002_alphafold2_multimer_v3_model_4_seed_000.pdb
HSF1_HUMAN___UBB_HUMAN,3,3,A,B,0.0000,0.0,0.0,0.0000,0.1754,0.0000,0.0000,0.0,0.0,0.1600,35.0,79.0,48.3,0.250,0,0,0,0,,,,,,,529,229,,,,,HSF1_HUMAN___UBB_HUMAN_unrelaxed_rank_003_alphafold2_multimer_v3_model_3_seed_000.pdb
HSF1_HUMAN___UBB_HUMAN,4,2,A,B,0.0000,0.0,0.0,0.0000,0.1428,0.0000,0.0000,0.0,0.0,0.1600,37.7,81.3,50.9,0.240,0,0,0,0,,,,,,,529,229,,,,,HSF1_HUMAN___UBB_HUMAN_unrelaxed_rank_004_alphafold2_multimer_v3_model_2_seed_000.pdb
HSF1_HUMAN___UBB_HUMAN,5,5,A,B,0.0000,0.0,0.0,0.0000,0.1479,0.0000,0.0000,0.0,0.0,0.1500,35.9,80.7,49.4,0.240,0,0,0,0,,,,,,,529,229,,,,,HSF1_HUMAN___UBB_HUMAN_unrelaxed_rank_005_alphafold2_multimer_v3_model_5_seed_000.pdb
HSF1_HUMAN___Z585B_HUMAN,1,4,A,B,0.0772,87.3,6.7,0.0139,0.5996,0.0770,0.0773,246.0,31.0,0.1700,31.6,64.0,50.8,0.280,17,36,9,11,50.1,52.6,51.8,48.7,53.1,51.1,529,769,[160-176],[29-64],"[161,164-165,168-169,171-172,175-176]","[32,34,40,43,48,51-52,55,58-59,62]",HSF1_HUMAN___Z585B_HUMAN_unrelaxed_rank_001_alphafold2_multimer_v3_model_4_seed_000.pdb
HSF1_HUMAN___Z585B_HUMAN,2,5,A,B,0.0000,0.0,0.0,0.0000,0.4499,0.0000,0.0000,0.0,0.0,0.1600,31.1,54.4,44.9,0.230,0,0,0,0,,,,,,,529,769,,,,,HSF1_HUMAN___Z585B_HUMAN_unrelaxed_rank_002_alphafold2_multimer_v3_model_5_seed_000.pdb
HSF1_HUMAN___Z585B_HUMAN,3,2,A,B,0.0000,0.0,0.0,0.0000,0.4088,0.0000,0.0000,0.0,0.0,0.1700,31.4,54.2,44.9,0.210,0,0,0,0,,,,,,,529,769,,,,,HSF1_HUMAN___Z585B_HUMAN_unrelaxed_rank_003_alphafold2_multimer_v3_model_2_seed_000.pdb
HSF1_HUMAN___Z585B_HUMAN,4,1,A,B,0.0000,0.0,0.0,0.0000,0.1924,0.0000,0.0000,0.0,0.0,0.1600,30.7,51.9,43.3,0.220,0,0,0,0,,,,,,,529,769,,,,,HSF1_HUMAN___Z585B_HUMAN_unrelaxed_rank_004_alphafold2_multimer_v3_model_1_seed_000.pdb
HSF1_HUMAN___Z585B_HUMAN,5,3,A,B,0.0000,0.0,0.0,0.0000,0.2947,0.0000,0.0000,0.0,0.0,0.1600,30.5,48.4,41.1,0.220,0,0,0,0,,,,,,,529,769,,,,,HSF1_HUMAN___Z585B_HUMAN_unrelaxed_rank_005_alphafold2_multimer_v3_model_3_seed_000.pdb
HSF1_HUMAN___DDX46_HUMAN,1,3,A,B,0.2876,2121.6,610.1,0.4114,0.9048,0.1982,0.4172,61658.0,73.0,0.4400,35.2,59.2,51.1,0.450,112,456,15,20,81.0,91.7,89.6,67.9,87.6,79.2,529,1031,[12-123],"[315-343,345-770,772]","[67,70-71,74,77,79-80,82,84,87-89,118,120,122]","[463,466,483-484,629-630,633-634,636-637,640-641,648,652,654,656-657,659-660,663]",HSF1_HUMAN___DDX46_HUMAN_unrelaxed_rank_001_alphafold2_multimer_v3_model_3_seed_000.pdb
HSF1_HUMAN___DDX46_HUMAN,2,5,A,B,0.0914,417.5,38.2,0.0131,0.6648,0.0662,0.1262,4151.0,42.0,0.3500,34.1,58.0,49.9,0.400,96,147,13,16,81.0,90.8,86.9,63.8,83.2,74.5,529,1031,"[16,18-28,31-62,65-106,108-109,111-118]","[481-484,593-617,620-681,683-685,688-697,700-711,717-724,727-728,730-731,733-740,745,748-757]","[67,70-71,74,77,79-80,82,84,87-90]","[629-630,633-634,636-637,640-641,647-648,652,654,656-657,659-660]",HSF1_HUMAN___DDX46_HUMAN_unrelaxed_rank_002_alphafold2_multimer_v3_model_5_seed_000.pdb
HSF1_HUMAN___DDX46_HUMAN,3,1,A,B,0.0950,351.9,33.4,0.0131,0.6746,0.0704,0.1283,3258.0,38.0,0.3300,33.1,57.5,49.2,0.390,95,141,13,15,79.8,89.4,85.5,60.3,79.5,70.6,529,1031,"[16-29,31-58,60-61,65-90,92,95-118]","[593-602,604-616,619-680,683-697,700-711,716,718-725,727-728,730-740,748-754]","[67,70,74,77,79-80,82,84-85,87-89,118]","[630,633-634,636-637,640-641,648,654-657,659-660,663]",HSF1_HUMAN___DDX46_HUMAN_unrelaxed_rank_003_alphafold2_multimer_v3_model_1_seed_000.pdb
HSF1_HUMAN___DDX46_HUMAN,4,4,A,B,0.0606,106.6,6.5,0.0122,0.5810,0.0403,0.0911,710.0,16.0,0.3100,32.3,57.8,49.2,0.420,48,151,6,6,81.2,91.1,88.7,68.7,81.0,74.9,529,1031,"[18,21-22,24-27,34-35,37,42-48,52-53,61,66-67,69-85,97-100,102-104,106,115]","[362,374,396,398,400-402,405-407,410,415-416,425-426,429-432,436,452,454-457,460-461,464,468,480-482,500-501,506,510,530-533,542,544,559,579,581,593-597,599,602,605-614,616,621-622,624,626-666,668-676,678-681,683,685,688-693,695,701-709,718-723,733-739]","[70,74,79-80,82,84]","[633,636,648,654,657,660]",HSF1_HUMAN___DDX46_HUMAN_unrelaxed_rank_004_alphafold2_multimer_v3_model_4_seed_000.pdb
HSF1_HUMAN___DDX46_HUMAN,5,2,A,B,0.0000,0.0,0.0,0.0000,0.2984,0.0000,0.0000,0.0,0.0,0.2100,33.0,57.5,49.2,0.330,0,0,0,0,,,,,,,529,1031,,,,,HSF1_HUMAN___DDX46_HUMAN_unrelaxed_rank_005_alphafold2_multimer_v3_model_2_seed_000.pdb
HSF1_HUMAN___H2B1K_HUMAN,1,4,A,B,0.0501,13.0,0.6,0.0000,0.3741,0.0426,0.0589,28.0,6.0,0.2300,39.6,42.9,40.2,0.230,9,12,2,4,49.9,52.6,51.4,50.8,50.2,50.4,529,126,"[185-191,193-194]","[41-42,47,63,65-71,73]","[186,189]","[41-42,67,70]",HSF1_HUMAN___H2B1K_HUMAN_unrelaxed_rank_001_alphafold2_multimer_v3_model_4_seed_000.pdb
HSF1_HUMAN___H2B1K_HUMAN,2,1,A,B,0.0000,0.0,0.0,0.0000,0.1839,0.0000,0.0000,0.0,0.0,0.1900,43.1,59.0,46.2,0.240,0,0,0,0,,,,,,,529,126,,,,,HSF1_HUMAN___H2B1K_HUMAN_unrelaxed_rank_002_alphafold2_multimer_v3_model_1_seed_000.pdb
HSF1_HUMAN___H2B1K_HUMAN,3,2,A,B,0.0000,0.0,0.0,0.0000,0.1596,0.0000,0.0000,0.0,0.0,0.1900,41.4,58.1,44.6,0.230,0,0,0,0,,,,,,,529,126,,,,,HSF1_HUMAN___H2B1K_HUMAN_unrelaxed_rank_003_alphafold2_multimer_v3_model_2_seed_000.pdb
HSF1_HUMAN___H2B1K_HUMAN,4,3,A,B,0.0000,0.0,0.0,0.0000,0.1699,0.0000,0.0000,0.0,0.0,0.1800,38.1,53.7,41.1,0.240,0,0,0,0,,,,,,,529,126,,,,,HSF1_HUMAN___H2B1K_HUMAN_unrelaxed_rank_004_alphafold2_multimer_v3_model_3_seed_000.pdb
HSF1_HUMAN___H2B1K_HUMAN,5,5,A,B,0.0000,0.0,0.0,0.0000,0.1453,0.0000,0.0000,0.0,0.0,0.1400,39.3,55.5,42.4,0.240,0,0,0,0,,,,,,,529,126,,,,,HSF1_HUMAN___H2B1K_HUMAN_unrelaxed_rank_005_alphafold2_multimer_v3_model_5_seed_000.pdb
HSF1_HUMAN___PRS4_HUMAN,1,4,A,B,0.2411,1669.3,402.5,0.3145,0.8118,0.1612,0.3607,27319.0,102.0,0.5000,35.9,66.7,49.9,0.420,117,266,23,28,76.1,83.5,81.2,65.9,82.1,74.8,529,440,"[13-122,166-167,169-173]","[65-69,172-431,433]","[65-67,70-71,74-75,77,79-82,84,87-89,91,97,118-120,122,172]","[65,178-179,183-185,191,194,198,202-203,205-208,242-246,272,275-280,324]",HSF1_HUMAN___PRS4_HUMAN_unrelaxed_rank_001_alphafold2_multimer_v3_model_4_seed_000.pdb
HSF1_HUMAN___PRS4_HUMAN,2,5,A,B,0.0000,0.0,0.0,0.0000,0.2418,0.0000,0.0000,0.0,0.0,0.2100,36.2,67.3,50.3,0.360,0,0,0,0,,,,,,,529,440,,,,,HSF1_HUMAN___PRS4_HUMAN_unrelaxed_rank_002_alphafold2_multimer_v3_model_5_seed_000.pdb
HSF1_HUMAN___PRS4_HUMAN,3,3,A,B,0.1067,248.0,26.5,0.0133,0.5672,0.0949,0.1200,946.0,65.0,0.1800,34.7,67.1,49.4,0.350,48,33,19,17,68.8,59.6,65.1,68.8,60.8,65.0,529,440,"[134-179,181-182]","[52-83,85]","[137,140-141,143-144,147-148,150-151,154-155,157-158,161,164-165,168,171-172]","[52,54,58-59,61-62,65-66,68-69,72-73,75-76,79-80,82]",HSF1_HUMAN___PRS4_HUMAN_unrelaxed_rank_003_alphafold2_multimer_v3_model_3_seed_000.pdb
HSF1_HUMAN___PRS4_HUMAN,4,1,A,B,0.0000,0.0,0.0,0.0000,0.1707,0.0000,0.0000,0.0,0.0,0.1700,37.0,66.7,50.5,0.340,0,0,0,0,,,,,,,529,440,,,,,HSF1_HUMAN___PRS4_HUMAN_unrelaxed_rank_004_alphafold2_multimer_v3_model_1_seed_000.pdb
HSF1_HUMAN___PRS4_HUMAN,5,2,A,B,0.0000,0.0,0.0,0.0000,0.1420,0.0000,0.0000,0.0,0.0,0.1500,35.6,68.9,50.7,0.340,0,0,0,0,,,,,,,529,440,,,,,HSF1_HUMAN___PRS4_HUMAN_unrelaxed_rank_005_alphafold2_multimer_v3_model_2_seed_000.pdb
HSF1_HUMAN___RFA1_HUMAN,1,5,A,B,0.4272,1059.7,452.7,0.3628,0.9221,0.3110,0.5867,30349.0,37.0,0.3600,36.5,79.2,59.5,0.370,114,176,13,10,81.0,88.7,85.7,78.8,79.9,79.3,529,616,[11-124],[438-613],"[49-50,53,64-68,74,77,118,120,122]","[457,491,493,499,501-502,504,580,582-583]",HSF1_HUMAN___RFA1_HUMAN_unrelaxed_rank_001_alphafold2_multimer_v3_model_5_seed_000.pdb
HSF1_HUMAN___RFA1_HUMAN,2,4,A,B,0.2824,890.6,251.5,0.2067,0.8538,0.1928,0.4138,22031.0,36.0,0.3200,35.5,77.4,58.0,0.340,106,160,11,9,81.9,89.1,86.2,74.4,80.1,77.0,529,616,"[12-85,92-123]",[440-599],"[53-54,64-67,75,117,119-121]","[488-489,491,501-502,504,582-584]",HSF1_HUMAN___RFA1_HUMAN_unrelaxed_rank_002_alphafold2_multimer_v3_model_4_seed_000.pdb
HSF1_HUMAN___RFA1_HUMAN,3,3,A,B,0.0411,84.9,3.5,0.0121,0.5116,0.0415,0.0407,1029.0,7.0,0.2400,35.4,78.4,58.5,0.330,21,122,5,4,82.4,90.1,89.0,79.9,72.0,76.4,529,616,"[53,64-81,99-100]","[444-448,450-451,459-463,465-474,476-482,485-493,497-508,510-522,525-540,543,545-551,556-564,567,569-582,584-594]","[64-65,74,77,79]","[491,501,581-582]",HSF1_HUMAN___RFA1_HUMAN_unrelaxed_rank_003_alphafold2_multimer_v3_model_3_seed_000.pdb
HSF1_HUMAN___RFA1_HUMAN,4,2,A,B,0.0391,29.4,1.1,0.0113,0.4601,0.0450,0.0340,432.0,2.0,0.2400,36.1,79.8,59.6,0.320,23,85,1,2,82.4,91.0,89.2,84.9,66.2,72.4,529,616,"[21-22,64-80,114,117-119]","[447-448,451,453,459-463,468,470-472,477-481,487-492,497-503,506,512-520,526-537,539,547-548,551,559,561-562,569-593]",[74],[581-582],HSF1_HUMAN___RFA1_HUMAN_unrelaxed_rank_004_alphafold2_multimer_v3_model_2_seed_000.pdb
HSF1_HUMAN___RFA1_HUMAN,5,1,A,B,0.0000,0.0,0.0,0.0000,0.3918,0.0000,0.0000,0.0,0.0,0.2100,34.7,77.0,57.5,0.310,0,0,0,0,,,,,,,529,616,,,,,HSF1_HUMAN___RFA1_HUMAN_unrelaxed_rank_005_alphafold2_multimer_v3_model_1_seed_000.pdb
HSF1_HUMAN___SRSF6_HUMAN,1,5,A,B,0.4376,793.8,347.3,0.3515,0.8983,0.4072,0.4702,16155.0,39.0,0.3600,40.3,50.8,44.4,0.320,114,89,10,12,82.8,85.4,83.9,61.4,87.8,75.8,529,344,[11-124],"[71-72,99-185]","[79-82,84-89]","[118,125,128-129,131-132,169-174]",HSF1_HUMAN___SRSF6_HUMAN_unrelaxed_rank_001_alphafold2_multimer_v3_model_5_seed_000.pdb
HSF1_HUMAN___SRSF6_HUMAN,2,3,A,B,0.2536,875.1,221.9,0.1981,0.7450,0.2198,0.2925,14727.0,52.0,0.3600,40.1,50.1,44.0,0.320,111,90,10,17,81.2,85.3,83.0,59.4,84.9,75.5,529,344,[12-122],"[5-7,35,100-185]","[49,79-80,82,84,87-91]","[35,118,120-121,125,128-129,131-132,165-166,169-174]",HSF1_HUMAN___SRSF6_HUMAN_unrelaxed_rank_002_alphafold2_multimer_v3_model_3_seed_000.pdb
HSF1_HUMAN___SRSF6_HUMAN,3,4,A,B,0.3949,885.6,349.7,0.2885,0.9000,0.3531,0.4417,15684.0,50.0,0.3600,38.0,49.5,42.5,0.310,114,87,9,12,79.3,83.4,81.1,60.5,83.8,73.8,529,344,[11-124],[99-185],"[79-82,84-88]","[118,124-125,128-129,131,169-174]",HSF1_HUMAN___SRSF6_HUMAN_unrelaxed_rank_003_alphafold2_multimer_v3_model_4_seed_000.pdb
HSF1_HUMAN___SRSF6_HUMAN,4,1,A,B,0.0000,0.0,0.0,0.0000,0.2584,0.0000,0.0000,0.0,0.0,0.2100,39.1,48.3,42.7,0.260,0,0,0,0,,,,,,,529,344,,,,,HSF1_HUMAN___SRSF6_HUMAN_unrelaxed_rank_004_alphafold2_multimer_v3_model_1_seed_000.pdb
HSF1_HUMAN___SRSF6_HUMAN,5,2,A,B,0.0000,0.0,0.0,0.0000,0.1365,0.0000,0.0000,0.0,0.0,0.1700,40.7,48.9,43.9,0.240,0,0,0,0,,,,,,,529,344,,,,,HSF1_HUMAN___SRSF6_HUMAN_unrelaxed_rank_005_alphafold2_multimer_v3_model_2_seed_000.pdb
HSF1_HUMAN___SRSF7_HUMAN,1,5,A,B,0.0000,0.0,0.0,0.0000,0.3369,0.0000,0.0000,0.0,0.0,0.2000,41.4,45.8,42.8,0.250,0,0,0,0,,,,,,,529,238,,,,,HSF1_HUMAN___SRSF7_HUMAN_unrelaxed_rank_001_alphafold2_multimer_v3_model_5_seed_000.pdb
HSF1_HUMAN___SRSF7_HUMAN,2,4,A,B,0.0000,0.0,0.0,0.0000,0.2323,0.0000,0.0000,0.0,0.0,0.1700,40.5,45.0,41.9,0.240,0,0,0,0,,,,,,,529,238,,,,,HSF1_HUMAN___SRSF7_HUMAN_unrelaxed_rank_002_alphafold2_multimer_v3_model_4_seed_000.pdb
HSF1_HUMAN___SRSF7_HUMAN,3,3,A,B,0.0000,0.0,0.0,0.0000,0.2281,0.0000,0.0000,0.0,0.0,0.1600,39.9,43.3,41.0,0.240,0,0,0,0,,,,,,,529,238,,,,,HSF1_HUMAN___SRSF7_HUMAN_unrelaxed_rank_003_alphafold2_multimer_v3_model_3_seed_000.pdb
HSF1_HUMAN___SRSF7_HUMAN,4,1,A,B,0.0000,0.0,0.0,0.0000,0.1651,0.0000,0.0000,0.0,0.0,0.1500,41.1,41.6,41.3,0.240,0,0,0,0,,,,,,,529,238,,,,,HSF1_HUMAN___SRSF7_HUMAN_unrelaxed_rank_004_alphafold2_multimer_v3_model_1_seed_000.pdb
HSF1_HUMAN___SRSF7_HUMAN,5,2,A,B,0.0000,0.0,0.0,0.0000,0.1886,0.0000,0.0000,0.0,0.0,0.1300,42.3,43.7,42.7,0.240,0,0,0,0,,,,,,,529,238,,,,,HSF1_HUMAN___SRSF7_HUMAN_unrelaxed_rank_005_alphafold2_multimer_v3_model_2_seed_000.pdb
HSF1_HUMAN___TLE3_HUMAN,1,1,A,B,0.1768,720.0,127.3,0.0210,0.7587,0.1719,0.1819,4249.0,122.0,0.3300,34.6,54.1,46.2,0.380,32,334,23,39,49.8,91.2,87.6,49.4,79.3,68.2,529,772,"[147,151,154-155,157-158,161-166,168-172,324-338]","[36,39-40,42-59,61-62,447-452,458-468,471-515,521-562,565-687,689-772]","[147,151,154-155,158,161,165,168-169,171-172,324-328,330-332,334-335,337-338]","[36,39-40,43,46,50-51,53-54,57-58,61,487-488,490,506,534,536,552,578,580,596,619-620,622-623,638,661-664,679,702,704,720,742-743,745,761]",HSF1_HUMAN___TLE3_HUMAN_unrelaxed_rank_001_alphafold2_multimer_v3_model_1_seed_000.pdb
HSF1_HUMAN___TLE3_HUMAN,2,5,A,B,0.1653,772.4,127.6,0.0175,0.7154,0.1433,0.1906,3849.0,155.0,0.2600,35.1,55.3,47.1,0.370,78,371,30,45,61.1,88.4,83.7,52.7,69.8,63.0,529,772,"[24,26,34-35,37,43-46,48,51-52,55-56,68-69,71-72,99,101,111-112,147,150-196,296-303]","[42-43,45-96,104,108,248-251,447-452,458-468,470-515,521-562,565-670,672-687,689-772]","[68,71,151,154-155,157-158,161-162,164-165,168-169,171-172,175-176,178-179,182-183,186,189-190,193,296-298,300,303]","[46,50,53-54,56-57,60-61,63-64,67-68,70-71,74-75,77-78,81-82,84-85,88-89,92,249-250,488,490,534,536,552,577-578,580,596-598,620,622,638,742-743,745,761]",HSF1_HUMAN___TLE3_HUMAN_unrelaxed_rank_002_alphafold2_multimer_v3_model_5_seed_000.pdb
HSF1_HUMAN___TLE3_HUMAN,3,4,A,B,0.1603,649.1,104.1,0.0153,0.7074,0.1299,0.1979,2772.0,152.0,0.2500,36.0,54.4,46.9,0.380,99,81,37,37,57.4,53.4,55.6,51.7,52.2,52.0,529,772,"[17,23-24,26-27,37,43-45,47-48,51-52,55-56,58,60-61,68,72,98-99,103-104,111,144,147,150-197,298,384-385,387-404,414,417-418]","[43-116,119,248-252,525]","[17,61,68,144,151,154-155,158,161-162,164-165,168-169,171-172,175-176,178-179,182-183,185-186,189,193,196,384,388,391-392,395,398-399,402,414,418]","[43,50,53,56-57,60-61,63-64,67-68,70-71,73-78,80-82,84-85,87-88,91-92,95,103-104,106-107,111,114,249,251]",HSF1_HUMAN___TLE3_HUMAN_unrelaxed_rank_003_alphafold2_multimer_v3_model_4_seed_000.pdb
HSF1_HUMAN___TLE3_HUMAN,4,3,A,B,0.2883,1015.3,292.7,0.0957,0.8946,0.2271,0.3660,5727.0,180.0,0.2500,36.1,55.7,47.7,0.380,144,343,42,44,66.5,86.6,80.7,60.1,67.7,64.0,529,772,"[16-28,31,34-37,41-49,51-64,66-76,78,81,98-105,108-109,111-115,137-196,209-215,265-268,297-300]","[21-88,247-253,448-452,460-461,463,473-475,477-495,500-513,522-527,529-561,568-573,575-587,589-606,608-615,617-627,629-648,652,654-670,673-679,683-687,692-729,732-772]","[61-63,68-69,71-72,140,143-144,147-148,150-151,154-155,157-158,161-162,164-165,168-169,171-172,175-176,178-179,182,185-186,189,211-213,266,268,298-300]","[22,25-26,29-30,32-33,36-37,39-40,43-44,46-47,50-51,53-54,57-58,60-61,64,67-68,71,247-251,488,612,661,663,679,701-702,704,720,743,745,761]",HSF1_HUMAN___TLE3_HUMAN_unrelaxed_rank_004_alphafold2_multimer_v3_model_3_seed_000.pdb
HSF1_HUMAN___TLE3_HUMAN,5,2,A,B,0.1970,1016.7,200.3,0.0220,0.7664,0.1517,0.2559,5356.0,193.0,0.2400,36.4,56.0,48.0,0.370,151,399,45,51,67.5,87.0,81.6,58.1,73.1,66.1,529,772,"[15-38,41-49,51-81,97-106,108-109,111-112,114-116,136-197,295-302]","[29-111,247-253,447-452,458-464,466-468,471-515,521-562,565-670,672-687,689-772]","[17-18,21,60-65,67-68,72,137,140,144,147-148,151,154-155,157-158,161-162,164-165,168-169,171-172,175-176,179,182-183,186,189-190,193,295-298,300-301]","[39,43,46,50,53-54,56-57,60-61,63-64,67-68,70-71,74-75,78,81-82,85,92,248-251,488,490,533-534,536,551-553,577-578,580,596,619-620,622,638,663,701-702,704,720,743,745,761]",HSF1_HUMAN___TLE3_HUMAN_unrelaxed_rank_005_alphafold2_multimer_v3_model_2_seed_000.pdb
HSF1_HUMAN___H32_HUMAN,1,1,A,B,0.0635,15.0,1.0,0.0108,0.3701,0.0626,0.0644,56.0,4.0,0.2600,44.1,48.7,45.0,0.230,13,16,2,3,55.0,66.1,61.1,55.8,67.3,62.7,529,136,"[181,184-195]","[67-77,93-94,96-97,100]","[189,192]","[68,71,97]",HSF1_HUMAN___H32_HUMAN_unrelaxed_rank_001_alphafold2_multimer_v3_model_1_seed_000.pdb
HSF1_HUMAN___H32_HUMAN,2,2,A,B,0.0000,0.0,0.0,0.0000,0.2995,0.0000,0.0000,0.0,0.0,0.2000,41.5,46.6,42.5,0.240,0,0,0,0,,,,,,,529,136,,,,,HSF1_HUMAN___H32_HUMAN_unrelaxed_rank_002_alphafold2_multimer_v3_model_2_seed_000.pdb
HSF1_HUMAN___H32_HUMAN,3,4,A,B,0.0000,0.0,0.0,0.0000,0.2100,0.0333,0.0000,3.0,0.0,0.1900,38.9,33.5,37.8,0.230,1,3,0,0,49.7,44.2,45.6,,,,529,136,[186],"[96-97,101]",,,HSF1_HUMAN___H32_HUMAN_unrelaxed_rank_003_alphafold2_multimer_v3_model_4_seed_000.pdb
HSF1_HUMAN___H32_HUMAN,4,3,A,B,0.0000,0.0,0.0,0.0000,0.2519,0.0000,0.0000,0.0,0.0,0.1900,36.8,42.7,38.0,0.230,0,0,0,0,,,,,,,529,136,,,,,HSF1_HUMAN___H32_HUMAN_unrelaxed_rank_004_alphafold2_multimer_v3_model_3_seed_000.pdb
HSF1_HUMAN___H32_HUMAN,5,5,A,B,0.0000,0.0,0.0,0.0000,0.1204,0.0000,0.0000,0.0,0.0,0.1400,38.5,46.8,40.2,0.240,0,0,0,0,,,,,,,529,136,,,,,HSF1_HUMAN___H32_HUMAN_unrelaxed_rank_005_alphafold2_multimer_v3_model_5_seed_000.pdb
HSF1_HUMAN___HNRH1_HUMAN,1,1,A,B,0.0000,0.0,0.0,0.0000,0.2024,0.0000,0.0000,0.0,0.0,0.1800,35.7,53.5,43.9,0.240,0,0,0,0,,,,,,,529,449,,,,,HSF1_HUMAN___HNRH1_HUMAN_unrelaxed_rank_001_alphafold2_multimer_v3_model_1_seed_000.pdb
HSF1_HUMAN___HNRH1_HUMAN,2,2,A,B,0.0000,0.0,0.0,0.0000,0.1850,0.0000,0.0000,0.0,0.0,0.1600,38.0,58.3,47.3,0.260,0,0,0,0,,,,,,,529,449,,,,,HSF1_HUMAN___HNRH1_HUMAN_unrelaxed_rank_002_alphafold2_multimer_v3_model_2_seed_000.pdb
HSF1_HUMAN___HNRH1_HUMAN,3,3,A,B,0.0000,0.0,0.0,0.0000,0.1679,0.0000,0.0000,0.0,0.0,0.1500,36.2,55.5,45.1,0.230,0,0,0,0,,,,,,,529,449,,,,,HSF1_HUMAN___HNRH1_HUMAN_unrelaxed_rank_003_alphafold2_multimer_v3_model_3_seed_000.pdb
